Orthogroup	schistosoma_japonicum	s.mekongi
OG0007594	EWB00_007600.1, EWB00_007600.2, EWB00_007600.3	KAK4469218.1
OG0007595	EWB00_004271	KAK4474055.1
OG0007596	EWB00_005248.1, EWB00_005248.2, EWB00_005248.3	KAK4469961.1
OG0007597	EWB00_007507	KAK4468730.1
OG0007598	EWB00_004956	KAK4468629.1
OG0007599	EWB00_009429	KAK4468736.1
OG0007601	EWB00_007480	KAK4471016.1
OG0007602	EWB00_007404.1, EWB00_007404.2	KAK4470829.1
OG0007604	EWB00_005950	KAK4472521.1
OG0007605	EWB00_003394	KAK4474189.1
OG0007606	EWB00_010432	KAK4471296.1
OG0007607	EWB00_011253	KAK4472073.1
OG0007608	EWB00_010078	KAK4471197.1
OG0007609	EWB00_007432	KAK4467937.1
OG0007610	EWB00_002708	KAK4470250.1
OG0007611	EWB00_004069, EWB00_004070	KAK4469888.1
OG0007613	EWB00_002552	KAK4469060.1
OG0007614	EWB00_006893	KAK4469106.1
OG0007615	EWB00_007653	KAK4473259.1
OG0007616	EWB00_009503	KAK4476108.1
OG0007617	EWB00_005374	KAK4469363.1
OG0007618	EWB00_003617	KAK4469210.1
OG0007619	EWB00_005846	KAK4467673.1
OG0007620	EWB00_004759.1, EWB00_004759.2	KAK4467946.1
OG0007621	EWB00_003783.1, EWB00_003783.2, EWB00_003783.3	KAK4468310.1
OG0007622	EWB00_006696	KAK4468452.1
OG0007623	EWB00_003174	KAK4468476.1
OG0007624	EWB00_006925.1, EWB00_006925.2	KAK4468806.1
OG0007625	EWB00_010678.4, EWB00_010678.1, EWB00_010678.2, EWB00_010678.3, EWB00_010678.5	KAK4469533.1
OG0007626	EWB00_003794	KAK4469806.1
OG0007627	EWB00_011177	KAK4469842.1
OG0007628	EWB00_007820.1, EWB00_007820.2	KAK4469969.1
OG0007629	EWB00_003992, EWB00_003993	KAK4471362.1
OG0007630	EWB00_008885, EWB00_008886	KAK4471454.1
OG0007632	EWB00_011101	KAK4471946.1
OG0007633	EWB00_003735	KAK4472883.1
OG0007634	EWB00_006406	KAK4473506.1
OG0007635	EWB00_010141.1, EWB00_010141.2	KAK4473813.1
OG0007636	EWB00_004372	KAK4473958.1
OG0007637	EWB00_004348.1, EWB00_004348.2, EWB00_004348.3	KAK4473980.1
OG0007638	EWB00_008980.1, EWB00_008980.2	KAK4474222.1
OG0007639	EWB00_008325.1, EWB00_008325.2, EWB00_008325.3	KAK4474451.1
OG0007640	EWB00_000061.1, EWB00_000061.2	KAK4474894.1
OG0007641	EWB00_005445	KAK4475199.1
OG0007642	EWB00_000424	KAK4476117.1
OG0007667	EWB00_001841	KAK4468511.1
OG0007669	EWB00_008919	KAK4471492.1
OG0007670	EWB00_006285	KAK4475851.1
OG0007671	EWB00_004855	KAK4475724.1
OG0007672	EWB00_002458	KAK4474825.1
OG0007674	EWB00_002619	KAK4468042.1
OG0007677	EWB00_006042	KAK4472434.1
OG0007678	EWB00_003431	KAK4469067.1, KAK4469068.1
OG0007680	EWB00_005366	KAK4469372.1
OG0007681	EWB00_004784	KAK4467627.1
OG0007682	EWB00_007951	KAK4468921.1
OG0007683	EWB00_010739	KAK4469593.1
OG0007684	EWB00_009132	KAK4470656.1
OG0007685	EWB00_003599	KAK4475409.1
OG0007686	EWB00_010717	KAK4469567.1
OG0007689	EWB00_009185	KAK4476309.1
OG0007690	EWB00_005302	KAK4468861.1
OG0007691	EWB00_010528	KAK4472094.1
OG0007692	EWB00_009414.1, EWB00_009414.2	KAK4474527.1
OG0007694	EWB00_011142.1	KAK4471979.1
OG0007695	EWB00_004727	KAK4473398.1
OG0007696	EWB00_010517	KAK4472103.1
OG0007697	EWB00_007815	KAK4473628.1
OG0007698	EWB00_007829	KAK4469976.1
OG0007699	EWB00_010039	KAK4471553.1
OG0007700	EWB00_006427	KAK4475355.1
OG0007701	EWB00_006483	KAK4469183.1
OG0007703	EWB00_001294	KAK4473855.1
OG0007704	EWB00_000691	KAK4474468.1
OG0007705	EWB00_005190	KAK4471101.1
OG0007706	EWB00_002762	KAK4470202.1
OG0007708	EWB00_002371	KAK4475307.1
OG0007709	EWB00_005787	KAK4471588.1
OG0007711	EWB00_004519	KAK4470553.1
OG0007714	EWB00_003942	KAK4473675.1
OG0007715	EWB00_001729	KAK4472292.1
OG0007716	EWB00_001212	KAK4470833.1
OG0007717	EWB00_007281	KAK4468204.1
OG0007719	EWB00_004972	KAK4470281.1
OG0007720	EWB00_003414	KAK4472236.1, KAK4474209.1
OG0007721	EWB00_003002	KAK4469263.1
OG0007723	EWB00_002106	KAK4476195.1
OG0007725	EWB00_005575	KAK4471155.1
OG0007727	EWB00_004517.1, EWB00_004517.2	KAK4470551.1
OG0007729	EWB00_007598	KAK4469216.1
OG0007730	EWB00_008531	KAK4476049.1
OG0007731	EWB00_010901.1, EWB00_010901.2	KAK4472615.1
OG0007732	EWB00_006365	KAK4473540.1
OG0007733	EWB00_006705	KAK4468444.1
OG0007734	EWB00_005022	KAK4472951.1
OG0007735	EWB00_001653	KAK4468154.1
OG0007737	EWB00_009213	KAK4468460.1
OG0007738	EWB00_005447	KAK4475195.1
OG0007740	EWB00_002036	KAK4475878.1
OG0007741	EWB00_007878	KAK4475549.1
OG0007743	EWB00_007107	KAK4471421.1
OG0007745	EWB00_011170.1, EWB00_011170.2	KAK4469848.1
OG0007746	EWB00_007091	KAK4473322.1
OG0007747	EWB00_011365	KAK4468898.1
OG0007748	EWB00_002545	KAK4469981.1
OG0007749	EWB00_009344	KAK4470195.1
OG0007750	EWB00_007645	KAK4474859.1
OG0007751	EWB00_007475.1, EWB00_007475.2	KAK4470054.1
OG0007752	EWB00_001138	KAK4473069.1
OG0007756	EWB00_010397	KAK4471327.1
OG0007757	EWB00_005322	KAK4469645.1
OG0007759	EWB00_011075	KAK4474413.1
OG0007760	EWB00_006626	KAK4470312.1
OG0007762	EWB00_004041	KAK4469238.1
OG0007763	EWB00_009198.1, EWB00_009198.2	KAK4473584.1
OG0007764	EWB00_002374	KAK4475310.1
OG0007765	EWB00_006391	KAK4473518.1
OG0007768	EWB00_000108	KAK4475752.1
OG0007769	EWB00_006677.1, EWB00_006677.2	KAK4467817.1
OG0007770	EWB00_004386	KAK4473949.1
OG0007771	EWB00_007237	KAK4469132.1
OG0007774	EWB00_004579	KAK4470794.1
OG0007775	EWB00_002652.1, EWB00_002652.2	KAK4470042.1
OG0007776	EWB00_008183	KAK4470926.1
OG0007777	EWB00_010975	KAK4470695.1
OG0007778	EWB00_008360	KAK4474151.1
OG0007780	EWB00_009532	KAK4473792.1
OG0007782	EWB00_008142	KAK4472311.1, KAK4472312.1
OG0007783	EWB00_001669	KAK4468139.1
OG0007784	EWB00_001206.1, EWB00_001206.2	KAK4469946.1
OG0007785	EWB00_000739, EWB00_010149	KAK4468764.1
OG0007789	EWB00_008957	KAK4468239.1
OG0007790	EWB00_000141	KAK4467999.1
OG0007791	EWB00_005786	KAK4471587.1
OG0007792	EWB00_011397	KAK4468942.1
OG0007793	EWB00_007323.1, EWB00_007323.2, EWB00_007323.3	KAK4475600.1
OG0007794	EWB00_002465	KAK4474819.1
OG0007795	EWB00_011112	KAK4471955.1
OG0007796	EWB00_011305	KAK4471889.1
OG0007797	EWB00_001744	KAK4472287.1
OG0007798	EWB00_006332	KAK4467377.1, KAK4475808.1
OG0007799	EWB00_009080.1, EWB00_009080.2	KAK4475642.1, KAK4467401.1
OG0007800	EWB00_006299	KAK4467582.1, KAK4475843.1
OG0007801	EWB00_004773.1, EWB00_004773.2	KAK4467616.1
OG0007802	EWB00_004761.1, EWB00_004761.2	KAK4467948.1
OG0007803	EWB00_009144	KAK4468128.1
OG0007804	EWB00_009280, EWB00_009232	KAK4468332.1
OG0007805	EWB00_008051	KAK4468829.1
OG0007806	EWB00_011398	KAK4468943.1
OG0007807	EWB00_006876	KAK4469122.1
OG0007808	EWB00_002213.1, EWB00_002213.2	KAK4469824.1
OG0007809	EWB00_007275.1, EWB00_007275.2	KAK4470439.1
OG0007811	EWB00_002648.1, EWB00_002648.2	KAK4470901.1
OG0007812	EWB00_002645, EWB00_002646	KAK4470903.1, KAK4470905.1
OG0007813	EWB00_010510.1, EWB00_010510.2, EWB00_010510.3	KAK4471236.1
OG0007814	EWB00_010410	KAK4471315.1
OG0007815	EWB00_003968	KAK4471378.1
OG0007816	EWB00_006585.1, EWB00_006585.2, EWB00_006585.3	KAK4471816.1
OG0007817	EWB00_006582.1, EWB00_006582.2	KAK4471819.1
OG0007818	EWB00_003717	KAK4472895.1
OG0007819	EWB00_002850	KAK4473027.1
OG0007820	EWB00_009902.1, EWB00_009902.2	KAK4473420.1
OG0007821	EWB00_008210, EWB00_008208	KAK4473650.1
OG0007822	EWB00_003154	KAK4473916.1
OG0007823	EWB00_004371	KAK4473959.1
OG0007824	EWB00_001018	KAK4474109.1
OG0007825	EWB00_000048	KAK4475108.1
OG0007826	EWB00_005448.1, EWB00_005448.2, EWB00_005448.3, EWB00_005448.4	KAK4475192.1
OG0007827	EWB00_005763.1, EWB00_005763.2	KAK4475499.1, KAK4476053.1
OG0007847	EWB00_009425	KAK4467610.1
OG0007848	EWB00_004115	KAK4471338.1
OG0007850	EWB00_004080	KAK4469786.1
OG0007853	EWB00_010895	KAK4472622.1
OG0007854	EWB00_002003	KAK4470404.1
OG0007855	EWB00_007168.2, EWB00_007168.3, EWB00_007168.4, EWB00_007168.1, EWB00_007168.5, EWB00_007168.6	KAK4470518.1
OG0007856	EWB00_008125.2, EWB00_008125.4, EWB00_008125.1, EWB00_008125.3	KAK4469004.1
OG0007861	EWB00_010335	KAK4475028.1
OG0007862	EWB00_005801	KAK4471603.1
OG0007868	EWB00_003943	KAK4473676.1
OG0007869	EWB00_005188	KAK4471103.1
OG0007871	EWB00_009478	KAK4476264.1
OG0007873	EWB00_007572	KAK4475578.1
OG0007874	EWB00_002158	KAK4469878.1
OG0007876	EWB00_008381	KAK4469028.1
OG0007879	EWB00_010235	KAK4475862.1
OG0007882	EWB00_010610	KAK4469465.1
OG0007885	EWB00_002185	KAK4468027.1
OG0007886	EWB00_005751	KAK4475506.1
OG0007887	EWB00_010585.3, EWB00_010585.1, EWB00_010585.2	KAK4470990.1
OG0007889	EWB00_001531.1, EWB00_001531.2	KAK4473347.1
OG0007893	EWB00_004322	KAK4474005.1
OG0007894	EWB00_007611	KAK4469229.1
OG0007895	EWB00_000191.1, EWB00_000191.2	KAK4469386.1
OG0007896	EWB00_000246	KAK4473239.1
OG0007904	EWB00_009493	KAK4476279.1
OG0007907	EWB00_003147	KAK4473922.1
OG0007909	EWB00_008182	KAK4470925.1
OG0007913	EWB00_007672	KAK4473087.1
OG0007915	EWB00_000907	KAK4471209.1
OG0007918	EWB00_004836	KAK4475704.1
OG0007919	EWB00_003698	KAK4474511.1
OG0007920	EWB00_010584	KAK4470989.1
OG0007921	EWB00_001857	KAK4468516.1
OG0007922	EWB00_005810	KAK4472116.1
OG0007923	EWB00_010437	KAK4471292.1
OG0007924	EWB00_010522	KAK4472099.1
OG0007925	EWB00_010926	KAK4470624.1
OG0007926	EWB00_005449	KAK4475190.1, KAK4475191.1
OG0007927	EWB00_008252	KAK4470755.1
OG0007928	EWB00_003595	KAK4474353.1
OG0007929	EWB00_009106	KAK4470501.1
OG0007930	EWB00_008262	KAK4475877.1
OG0007932	EWB00_006701	KAK4468447.1
OG0007933	EWB00_006906	KAK4468814.1
OG0007934	EWB00_008052	KAK4468828.1
OG0007935	EWB00_002076.1, EWB00_002076.2	KAK4469075.1
OG0007936	EWB00_004055	KAK4469207.1
OG0007937	EWB00_007592	KAK4469212.1
OG0007938	EWB00_004408	KAK4469428.1
OG0007939	EWB00_008413	KAK4469443.1
OG0007941	EWB00_006806.1, EWB00_006806.2	KAK4469689.1
OG0007942	EWB00_007146.2, EWB00_007146.3, EWB00_007146.1	KAK4470534.1
OG0007943	EWB00_002272	KAK4470954.1
OG0007944	EWB00_010487.1, EWB00_010487.2	KAK4471257.1
OG0007945	EWB00_010087	KAK4471489.1
OG0007946	EWB00_010084	KAK4471804.1
OG0007947	EWB00_008154.1, EWB00_008154.2	KAK4472602.1
OG0007948	EWB00_007940	KAK4472744.1
OG0007949	EWB00_005041	KAK4472966.1
OG0007950	EWB00_006996	KAK4473054.1
OG0007951	EWB00_007673.1, EWB00_007673.2, EWB00_007673.3	KAK4473075.1
OG0007952	EWB00_007656	KAK4473230.1
OG0007953	EWB00_000263	KAK4473251.1
OG0007955	EWB00_002961.1, EWB00_002961.2	KAK4473426.1
OG0007956	EWB00_006381	KAK4473527.1
OG0007958	EWB00_009201	KAK4473587.1
OG0007959	EWB00_007995, EWB00_007993	KAK4473593.1
OG0007960	EWB00_007703	KAK4473892.1, KAK4473891.1
OG0007961	EWB00_004376	KAK4473956.1
OG0007962	EWB00_003060.1, EWB00_003060.3, EWB00_003060.2	KAK4474261.1
OG0007964	EWB00_008264	KAK4475875.1
OG0007965	EWB00_010830	KAK4475907.1
OG0007996	EWB00_008301	KAK4473427.1
OG0007999	EWB00_007902.4, EWB00_007902.3, EWB00_007902.1, EWB00_007902.2	KAK4475525.1
OG0008001	EWB00_009943, EWB00_009944	KAK4467399.1, KAK4467400.1
OG0008003	EWB00_005640	KAK4474651.1
OG0008006	EWB00_004209	KAK4474281.1
OG0008009	EWB00_006346.2, EWB00_006346.1	KAK4475788.1
OG0008011	EWB00_002105	KAK4476194.1
OG0008013	EWB00_006785	KAK4469670.1
OG0008015	EWB00_009773	KAK4471509.1
OG0008017	EWB00_007292	KAK4468193.1
OG0008018	EWB00_005470	KAK4475167.1
OG0008020	EWB00_002944	KAK4472358.1
OG0008022	EWB00_007843	KAK4472580.1
OG0008024	EWB00_007196	KAK4475386.1
OG0008027	EWB00_002489.1, EWB00_002489.2	KAK4474984.1
OG0008028	EWB00_003680	KAK4469454.1
OG0008029	EWB00_006827	KAK4472172.1
OG0008031	EWB00_000285	KAK4473273.1
OG0008032	EWB00_000660	KAK4472916.1
OG0008037	EWB00_008753	KAK4469265.1
OG0008039	EWB00_007807	KAK4473620.1
OG0008041	EWB00_005749	KAK4475504.1
OG0008042	EWB00_001892	KAK4468537.1
OG0008044	EWB00_007461	KAK4472674.1
OG0008045	EWB00_004302	KAK4474027.1
OG0008047	EWB00_003973	KAK4471372.1
OG0008048	EWB00_011298	KAK4471880.1
OG0008054	EWB00_007254	KAK4470458.1
OG0008055	EWB00_002691	KAK4474723.1
OG0008056	EWB00_000483	KAK4472035.1
OG0008057	EWB00_001170	KAK4470342.1
OG0008058	EWB00_003252	KAK4468634.1
OG0008059	EWB00_006581	KAK4471820.1
OG0008060	EWB00_007331	KAK4475626.1
OG0008061	EWB00_010301	KAK4468643.1
OG0008063	EWB00_009558	KAK4467447.1
OG0008065	EWB00_004790	KAK4467792.1
OG0008066	EWB00_008616	KAK4467962.1
OG0008067	EWB00_006757	KAK4468101.1
OG0008068	EWB00_003184.2, EWB00_003184.1, EWB00_003184.3	KAK4468462.1, KAK4468463.1
OG0008069	EWB00_008577	KAK4468485.1
OG0008070	EWB00_008057	KAK4468821.1
OG0008071	EWB00_009155.4, EWB00_009155.1, EWB00_009155.2, EWB00_009155.3	KAK4468914.1
OG0008072	EWB00_005410	KAK4468973.1
OG0008073	EWB00_009941.1, EWB00_009941.2	KAK4470151.1
OG0008074	EWB00_002710	KAK4470248.1
OG0008075	EWB00_009112	KAK4470654.1
OG0008076	EWB00_004577	KAK4470792.1
OG0008077	EWB00_001243	KAK4470862.1
OG0008078	EWB00_003337	KAK4470975.1
OG0008079	EWB00_008897	KAK4471466.1
OG0008080	EWB00_005780	KAK4471582.1
OG0008081	EWB00_005781	KAK4471583.1
OG0008082	EWB00_011114	KAK4471956.1
OG0008083	EWB00_010523	KAK4472098.1
OG0008084	EWB00_002946	KAK4472360.1
OG0008085	EWB00_008802	KAK4472437.1
OG0008086	EWB00_006028	KAK4472447.1
OG0008087	EWB00_002878.3, EWB00_002878.1, EWB00_002878.4, EWB00_002878.2	KAK4472731.1
OG0008088	EWB00_010911, EWB00_002843, EWB00_002844	KAK4473032.1
OG0008089	EWB00_006945	KAK4473123.1
OG0008091	EWB00_004228.2	KAK4473226.1
OG0008092	EWB00_007813	KAK4473625.1
OG0008093	EWB00_004272	KAK4474053.1
OG0008094	EWB00_004253	KAK4474070.1
OG0008095	EWB00_007678	KAK4474633.1
OG0008096	EWB00_000676	KAK4474912.1
OG0008097	EWB00_005451	KAK4475188.1
OG0008098	EWB00_002384	KAK4475443.1
OG0008099	EWB00_010201	KAK4475531.1
OG0008100	EWB00_007341	KAK4475614.1
OG0008101	EWB00_000425.1, EWB00_000425.2, EWB00_000425.3	KAK4476116.1
OG0008135	EWB00_006613	KAK4470304.1
OG0008143	EWB00_011146	KAK4471982.1
OG0008144	EWB00_004975	KAK4470277.1
OG0008145	EWB00_009088	KAK4475802.1
OG0008148	EWB00_007767	KAK4469938.1
OG0008150	EWB00_006116	KAK4470122.1
OG0008154	EWB00_007970	KAK4471077.1
OG0008155	EWB00_010671.1, EWB00_010671.2, EWB00_010671.3	KAK4469524.1
OG0008161	EWB00_005682	KAK4476228.1
OG0008162	EWB00_006438	KAK4475342.1
OG0008163	EWB00_008579.1, EWB00_008579.2	KAK4468483.1
OG0008164	EWB00_007604	KAK4469223.1
OG0008168	EWB00_008881	KAK4471451.1
OG0008171	EWB00_008368	KAK4474144.1
OG0008172	EWB00_010548	KAK4470545.1
OG0008173	EWB00_004783	KAK4467626.1
OG0008174	EWB00_011193	KAK4467693.1
OG0008175	EWB00_009600	KAK4468097.1
OG0008177	EWB00_011419	KAK4468418.1
OG0008178	EWB00_001942	KAK4468575.1
OG0008179	EWB00_008050	KAK4468830.1
OG0008180	EWB00_008049	KAK4468831.1
OG0008181	EWB00_006478	KAK4469189.1
OG0008182	EWB00_008412	KAK4469442.1
OG0008186	EWB00_004532	KAK4470567.1
OG0008187	EWB00_001261.1, EWB00_001261.2	KAK4470882.1
OG0008188	EWB00_002647	KAK4470902.1
OG0008190	EWB00_003985	KAK4471368.1
OG0008191	EWB00_008882, EWB00_008883	KAK4471452.1
OG0008192	EWB00_006249	KAK4471549.1, KAK4471550.1
OG0008193	EWB00_005782	KAK4471584.1
OG0008194	EWB00_005580.1, EWB00_005580.2	KAK4471846.1
OG0008195	EWB00_004714	KAK4471867.1
OG0008196	EWB00_010083	KAK4471909.1
OG0008197	EWB00_010105	KAK4472026.1
OG0008198	EWB00_008140	KAK4472308.1
OG0008199	EWB00_001558	KAK4472738.1
OG0008200	EWB00_007930	KAK4472755.1
OG0008201	EWB00_001326	KAK4472807.1
OG0008202	EWB00_006955	KAK4473115.1
OG0008204	EWB00_007084	KAK4473319.1
OG0008205	EWB00_004740	KAK4473548.1
OG0008206	EWB00_005607	KAK4473829.1
OG0008207	EWB00_004256	KAK4474066.1
OG0008208	EWB00_003095	KAK4474256.1
OG0008209	EWB00_011079	KAK4474275.1
OG0008210	EWB00_010011	KAK4474706.1
OG0008211	EWB00_010286	KAK4474768.1
OG0008212	EWB00_002455	KAK4474828.1
OG0008213	EWB00_000064	KAK4474891.1
OG0008215	EWB00_010318	KAK4475043.1
OG0008218	EWB00_008812	KAK4475097.1
OG0008219	EWB00_005473	KAK4475165.1
OG0008220	EWB00_009685	KAK4475390.1
OG0008221	EWB00_002415	KAK4475470.1
OG0008222	EWB00_007332	KAK4475625.1
OG0008223	EWB00_007781	KAK4476028.1
OG0008224	EWB00_008515	KAK4476172.1
OG0008265	EWB00_002896	KAK4472716.1
OG0008271	EWB00_009999	KAK4474695.1
OG0008276	EWB00_004645	KAK4475280.1
OG0008277	EWB00_001915	KAK4468555.1
OG0008279	EWB00_011322	KAK4471903.1
OG0008280	EWB00_006225.1, EWB00_006225.2	KAK4471572.1
OG0008282	EWB00_009796	KAK4471660.1
OG0008287	EWB00_008317	KAK4468916.1
OG0008288	EWB00_011312	KAK4471893.1
OG0008293	EWB00_001999	KAK4470403.1
OG0008302	EWB00_006090	KAK4470103.1
OG0008303	EWB00_001503	KAK4468292.1
OG0008305	EWB00_010766	KAK4469614.1
OG0008309	EWB00_003348.2, EWB00_003348.1	KAK4470979.1
OG0008313	EWB00_003040	KAK4467593.1
OG0008315	EWB00_007538	KAK4468745.1
OG0008316	EWB00_008074	KAK4469316.1
OG0008317	EWB00_010675	KAK4469530.1
OG0008319	EWB00_006789	KAK4469674.1
OG0008320	EWB00_009165	KAK4470084.1
OG0008321	EWB00_008184	KAK4470928.1
OG0008322	EWB00_006262.1, EWB00_006262.2, EWB00_006262.3, EWB00_006262.4	KAK4471537.1
OG0008323	EWB00_008036	KAK4472986.1
OG0008324	EWB00_009199	KAK4473585.1
OG0008325	EWB00_009200	KAK4473586.1
OG0008326	EWB00_004399	KAK4473937.1
OG0008327	EWB00_006868	KAK4474080.1
OG0008328	EWB00_001019	KAK4474120.1
OG0008329	EWB00_002472.1, EWB00_002472.2	KAK4474969.1
OG0008330	EWB00_008810	KAK4475098.1
OG0008332	EWB00_005442	KAK4475202.1
OG0008333	EWB00_005766	KAK4475496.1
OG0008334	EWB00_004241.1, EWB00_004241.2	KAK4475536.1
OG0008335	EWB00_007769	KAK4476040.1
OG0008393	EWB00_000256	KAK4473244.1
OG0008397	EWB00_003620.1, EWB00_003620.3, EWB00_003620.4, EWB00_003620.2	KAK4469745.1
OG0008400	EWB00_004496	KAK4467967.1
OG0008402	EWB00_000976.2, EWB00_000976.1	KAK4470736.1
OG0008405	EWB00_008096	KAK4470601.1
OG0008408	EWB00_005348	KAK4469390.1
OG0008413	EWB00_009319.1, EWB00_009319.2	KAK4468496.1
OG0008415	EWB00_002915	KAK4472332.1
OG0008424	EWB00_001788	KAK4472251.1
OG0008429	EWB00_001229	KAK4470039.1
OG0008431	EWB00_009844	KAK4471623.1
OG0008431	EWB00_009846	KAK4471622.1
OG0008432	EWB00_009836.1, EWB00_009836.2	KAK4471630.1
OG0008433	EWB00_010085	KAK4471699.1
OG0008436	EWB00_009548.1, EWB00_010158, EWB00_009548.2, EWB00_009548.3	KAK4473808.1
OG0008509	EWB00_009142.1, EWB00_009142.2	KAK4468129.1
OG0008512	EWB00_003587	KAK4475408.1
OG0008513	EWB00_008131	KAK4470863.1
OG0008517	EWB00_002359	KAK4474321.1
OG0008525	EWB00_002842	KAK4473353.1
OG0008529	EWB00_008727.1, EWB00_008727.3, EWB00_008727.2	KAK4469287.1
OG0008531	EWB00_008888	KAK4471456.1
OG0008539	EWB00_003867	KAK4472009.1
OG0008545	EWB00_007498	KAK4471002.1
OG0008546	EWB00_009807	KAK4471649.1
OG0008547	EWB00_008549	KAK4471677.1
OG0008548	EWB00_006566	KAK4471847.1
OG0008551	EWB00_005484	KAK4475155.1
OG0008552	EWB00_009888	KAK4475378.1
OG0008553	EWB00_010215	KAK4475680.1
OG0008554	EWB00_006298	KAK4475844.1
OG0008633	EWB00_007334	KAK4475623.1
OG0008636	EWB00_000406	KAK4471669.1
OG0008647	EWB00_008771.1, EWB00_008771.2	KAK4468338.1
OG0008658	EWB00_004280	KAK4474047.1
OG0008663	EWB00_008386.1, EWB00_008386.3, EWB00_008386.2	KAK4469024.1
OG0008664	EWB00_009861	KAK4474409.1
OG0008666	EWB00_005845.1, EWB00_005845.3, EWB00_005845.2	KAK4467675.1
OG0008669	EWB00_003738	KAK4472880.1
OG0008670	EWB00_005246	KAK4473195.1
OG0008770	EWB00_003516	KAK4475403.1
OG0008803	EWB00_007855	KAK4472566.1
OG0008811	EWB00_009474.2, EWB00_009474.1	KAK4476260.1
OG0008814	EWB00_008779, EWB00_005746, EWB00_005745, EWB00_010101, EWB00_010099.1, EWB00_010099.2, EWB00_008778, EWB00_009515	KAK4467395.1
OG0008815	EWB00_006722	KAK4468430.1
OG0008816	EWB00_003895	KAK4468907.1
OG0008817	EWB00_010625	KAK4469479.1
OG0008818	EWB00_010677.3, EWB00_010677.1, EWB00_010677.6, EWB00_010677.2, EWB00_010677.4, EWB00_010677.5	KAK4469532.1
OG0008819	EWB00_009951.3, EWB00_009949, EWB00_009945, EWB00_009950, EWB00_011428, EWB00_009951.2, EWB00_009951.1, EWB00_009951.4	KAK4469991.1
OG0008915	EWB00_004831	KAK4475700.1
OG0008925	EWB00_007445	KAK4472684.1
OG0008933	EWB00_001914	KAK4468553.1
OG0008943	EWB00_005059	KAK4468747.1
OG0008946	EWB00_008345	KAK4470261.1
OG0008962	EWB00_009978	KAK4467857.1
OG0008963	EWB00_005227	KAK4472219.1
OG0008972	EWB00_007785	KAK4476022.1
OG0008991	EWB00_008418	KAK4469446.1
OG0008993	EWB00_002769.1, EWB00_002769.2	KAK4470194.1
OG0008996	EWB00_005935.3, EWB00_005935.2, EWB00_005935.1	KAK4472545.1
OG0008997	EWB00_003935	KAK4473669.1
OG0008999	EWB00_008263	KAK4475809.1, KAK4475876.1
OG0009105	EWB00_002759	KAK4470205.1
OG0009136	EWB00_001240	KAK4470860.1
OG0009152	EWB00_005363	KAK4469377.1
OG0009163	EWB00_004238	KAK4475539.1
OG0009204	EWB00_005200	KAK4471095.1
OG0009205	EWB00_009574	KAK4471710.1
OG0009209	EWB00_000027	KAK4472686.1
OG0009217	EWB00_009107.1, EWB00_009107.2	KAK4470500.1
OG0009220	EWB00_004123.3, EWB00_004123.1, EWB00_004123.2	KAK4475246.1
OG0009224	EWB00_000112	KAK4467457.1, KAK4475744.1
OG0009226	EWB00_002782	KAK4470181.1
OG0009228	EWB00_002964	KAK4474342.1
OG0009228	EWB00_010130, EWB00_004662, EWB00_006369, EWB00_005113	KAK4467281.1
OG0009229	EWB00_004760	KAK4467947.1
OG0009230	EWB00_001969.3, EWB00_001969.4, EWB00_001969.6, EWB00_001969.2, EWB00_001969.5, EWB00_001969.1	KAK4468879.1
OG0009231	EWB00_008656	KAK4470268.1
OG0009232	EWB00_004397, EWB00_004396	KAK4473940.1
OG0009233	EWB00_010329	KAK4474304.1
OG0009233	EWB00_010327	KAK4475034.1, KAK4475032.1
OG0009233	EWB00_010328	KAK4475033.1
OG0009440	EWB00_008389	KAK4469021.1
OG0009445	EWB00_006763	KAK4468164.1
OG0009571	EWB00_008136	KAK4470798.1
OG0009593	EWB00_000458.1, EWB00_000458.2, EWB00_000458.3, EWB00_000456, EWB00_004096	KAK4467606.1
OG0009594	EWB00_006812.1, EWB00_006812.2, EWB00_006812.3, EWB00_006812.4	KAK4469695.1
OG0009595	EWB00_002716	KAK4470244.1
OG0009596	EWB00_006799	KAK4470740.1
OG0009597	EWB00_010527	KAK4472095.1
OG0009598	EWB00_005629	KAK4474725.1
OG0009845	EWB00_002668	KAK4474739.1
OG0010070	EWB00_000446	KAK4467239.1, KAK4467260.1, KAK4467295.1
OG0010071	EWB00_000127, EWB00_009306	KAK4467521.1, KAK4467308.1, KAK4467402.1
OG0010073	EWB00_002717	KAK4470243.1
OG0010074	EWB00_000470	KAK4471347.1
OG0010077	EWB00_009715, EWB00_000535, EWB00_011070.1	KAK4472232.1, KAK4473356.1
OG0010078	EWB00_006059.1, EWB00_006059.2, EWB00_006059.3	KAK4472418.1
OG0010079	EWB00_003298, EWB00_009924, EWB00_004511, EWB00_007301	KAK4474216.1
OG0010080	EWB00_003053, EWB00_011376, EWB00_004472.1, EWB00_004472.2	KAK4474309.1
OG0010082	EWB00_009029.1, EWB00_009029.2, EWB00_009029.3, EWB00_009029.4	KAK4475682.1
OG0010680	EWB00_009632	KAK4470918.1
OG0010859	EWB00_009723, EWB00_010380.1, EWB00_010380.2	KAK4467247.1
OG0010863	EWB00_010191.1, EWB00_010191.2, EWB00_010191.3	KAK4467499.1
OG0010864	EWB00_001551	KAK4472227.1
OG0010864	EWB00_007428	KAK4467586.1
