Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti	Total
OG0001701	1	1	1	1	3	5	1	2	2	2	2	2	2	3	2	11	0	1	42
OG0001702	1	1	1	1	3	4	4	1	3	4	1	1	2	1	3	1	9	1	42
OG0001703	1	1	1	1	3	1	5	6	2	2	1	2	6	2	3	2	2	1	42
OG0001704	1	1	1	1	4	5	5	4	2	1	1	2	3	5	2	2	1	1	42
OG0001705	1	1	1	2	4	2	3	4	3	2	1	3	6	1	2	1	0	5	42
OG0001706	1	2	1	1	7	5	1	4	1	6	1	5	1	1	3	1	0	1	42
OG0001707	2	1	1	1	5	4	1	5	3	2	1	3	1	4	3	1	1	3	42
OG0001708	2	1	1	1	4	3	1	2	2	6	1	1	1	1	1	3	7	4	42
OG0001709	1	2	1	1	3	4	1	6	8	1	1	5	2	3	1	1	0	1	42
OG0001710	1	2	1	1	0	12	1	4	1	4	1	0	7	1	1	1	3	1	42
OG0001711	4	4	1	1	1	6	1	2	2	3	2	4	3	1	2	1	2	2	42
OG0001712	1	1	1	1	5	1	1	1	2	1	1	1	1	10	2	1	2	9	42
OG0001713	1	1	1	1	6	1	1	2	1	4	1	2	1	15	1	1	1	1	42
OG0001714	1	3	1	1	1	1	1	2	2	1	2	1	1	1	1	11	7	4	42
OG0001715	1	2	1	1	1	3	1	2	2	4	1	2	2	2	4	1	5	7	42
OG0001716	2	2	1	1	1	5	3	6	1	2	1	3	1	1	3	3	0	6	42
OG0001717	1	2	1	1	6	1	5	1	3	3	1	1	5	1	1	1	6	2	42
OG0001718	1	1	1	1	1	7	3	3	2	2	2	3	1	2	5	1	1	5	42
OG0001719	2	1	1	1	1	7	1	6	1	1	1	5	2	6	2	2	0	2	42
OG0001720	2	3	2	1	1	1	1	4	2	2	1	3	1	4	1	1	6	6	42
OG0001721	1	1	1	2	2	4	2	2	2	6	2	5	2	2	2	2	2	2	42
OG0001722	2	3	2	1	5	1	3	3	1	4	2	3	0	1	5	4	1	1	42
OG0001723	1	2	1	1	8	1	2	6	7	1	1	2	2	1	3	2	0	1	42
OG0001724	2	2	1	1	3	1	1	4	1	4	1	3	1	7	3	1	2	4	42
OG0001725	1	2	1	1	6	3	1	9	2	2	1	1	6	1	2	1	1	1	42
OG0001726	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	6	2	42
OG0001727	1	2	2	1	1	2	1	8	2	4	2	1	3	1	5	1	3	2	42
OG0001728	1	1	1	1	3	1	1	8	2	1	2	3	2	4	2	3	4	2	42
OG0001729	1	1	1	1	4	4	2	2	3	1	2	1	3	5	3	1	6	1	42
OG0001730	1	1	0	1	1	3	1	1	2	1	1	4	6	4	2	5	1	7	42
OG0001731	1	2	1	1	4	4	2	3	4	3	1	2	2	7	2	1	1	1	42
OG0001732	1	2	1	1	6	4	1	4	4	1	1	1	6	5	1	1	1	1	42
OG0001733	1	1	1	1	1	3	2	5	3	2	1	4	1	5	4	2	1	4	42
OG0001734	2	3	1	1	1	5	2	2	2	2	1	1	1	2	1	5	8	2	42
OG0001735	1	3	2	1	2	4	4	3	2	1	1	4	3	2	1	1	0	7	42
OG0001736	2	2	1	1	3	2	1	4	2	1	2	3	2	5	4	1	2	4	42
OG0001737	1	1	1	1	2	1	4	1	1	1	1	5	4	9	4	4	0	1	42
OG0001738	2	1	1	1	5	7	1	5	6	1	1	2	1	1	1	1	2	3	42
OG0001739	1	1	1	2	2	4	4	9	1	1	1	2	1	6	1	1	2	2	42
OG0001740	1	3	1	1	3	1	1	4	7	1	1	4	5	2	3	1	0	3	42
OG0001741	1	1	1	2	3	1	2	1	1	2	4	1	2	7	1	6	4	2	42
OG0001742	1	1	1	1	11	1	11	1	2	1	1	4	1	2	1	1	0	1	42
OG0001743	1	7	0	1	2	3	1	6	3	2	1	6	2	4	1	1	0	1	42
OG0001744	1	1	2	1	6	2	3	4	2	5	1	1	2	6	1	1	1	2	42
OG0001745	2	1	1	1	3	3	3	1	3	1	1	3	1	8	1	3	2	4	42
OG0001746	2	2	1	1	1	3	1	1	1	1	2	6	1	2	1	2	1	13	42
OG0001747	2	3	1	1	3	2	2	1	1	1	1	1	5	11	1	1	2	3	42
OG0001748	1	2	1	1	3	3	1	5	3	1	1	3	2	1	2	1	2	9	42
OG0001749	1	1	2	1	1	4	4	1	2	3	1	6	2	10	1	1	0	1	42
OG0001750	2	1	2	1	2	1	2	2	1	3	1	2	3	4	2	5	5	3	42
OG0001751	1	1	1	1	6	2	3	1	4	2	1	5	1	7	1	1	3	1	42
OG0001752	3	2	1	1	3	3	5	1	4	2	1	6	4	1	1	2	1	1	42
OG0001753	1	1	0	1	4	1	7	1	6	1	1	4	6	1	1	4	1	1	42
OG0001754	2	2	1	1	8	1	1	6	5	1	1	4	1	1	3	1	1	2	42
OG0001755	1	1	2	1	6	4	3	1	2	5	1	2	2	1	1	4	1	4	42
OG0001756	1	1	1	1	1	1	3	5	1	7	1	3	1	2	5	2	2	4	42
OG0001757	1	2	1	0	1	1	4	5	1	2	2	1	3	10	4	3	0	1	42
OG0001758	2	1	3	1	1	4	1	2	6	2	3	2	1	3	6	1	2	1	42
OG0001759	3	3	1	1	2	2	1	1	2	1	1	3	2	1	2	1	8	7	42
OG0001760	3	3	1	1	1	2	1	4	6	2	1	5	3	5	1	1	1	1	42
OG0001761	5	1	1	2	3	2	1	3	1	3	2	2	3	5	2	4	1	1	42
OG0001762	2	2	3	1	1	7	3	4	3	2	1	1	2	4	2	1	1	2	42
OG0001763	1	2	1	1	5	2	1	5	1	2	1	2	1	7	3	1	4	2	42
OG0001764	2	2	1	1	2	1	1	3	2	1	1	6	2	4	2	1	4	6	42
OG0001765	1	1	1	1	4	1	1	3	4	1	1	5	2	5	7	1	0	3	42
OG0001766	1	2	1	1	2	1	3	5	4	1	2	1	2	6	1	2	2	5	42
OG0001767	2	1	1	3	1	6	1	5	2	1	1	6	2	7	1	1	0	1	42
OG0001768	1	1	1	1	1	2	5	1	2	3	2	1	3	2	3	5	2	6	42
OG0001769	1	1	1	1	4	1	0	7	3	1	1	9	3	1	4	1	2	1	42
OG0001770	1	1	1	1	1	7	2	1	3	2	1	5	2	2	2	1	3	6	42
OG0001771	1	1	1	1	5	2	2	11	3	1	1	3	1	1	1	1	5	1	42
OG0001772	1	1	1	1	4	2	4	5	2	1	1	3	6	3	2	1	3	1	42
OG0001773	1	3	1	1	4	1	1	1	5	1	1	3	1	5	1	2	8	2	42
OG0001774	1	2	1	1	3	1	1	7	4	1	1	6	1	1	3	1	1	6	42
OG0001775	1	2	1	1	4	7	3	1	3	1	1	3	3	3	3	1	2	2	42
OG0001776	1	3	1	1	3	1	2	1	1	1	2	6	6	1	1	1	1	9	42
OG0001777	1	1	1	3	4	4	0	1	2	7	1	2	3	3	4	1	2	2	42
OG0001778	1	1	1	1	1	1	1	2	2	3	2	3	2	8	1	3	4	5	42
OG0001779	1	1	0	1	1	3	7	1	7	2	1	2	2	2	6	1	2	2	42
OG0001780	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	22	2	42
OG0001781	2	1	1	1	1	5	5	1	6	2	1	1	3	1	4	2	1	4	42
OG0001782	1	1	1	1	1	3	1	5	1	6	1	1	1	1	3	5	7	2	42
OG0001783	1	1	1	1	1	9	5	6	4	1	1	3	1	1	1	2	1	2	42
OG0001784	1	2	2	1	1	1	1	1	4	6	1	1	1	6	6	5	1	1	42
OG0001785	1	1	1	1	1	1	1	1	2	1	1	4	3	3	1	8	1	10	42
OG0001786	1	1	1	1	3	3	1	5	1	1	1	6	9	3	1	2	1	1	42
OG0001787	1	5	1	1	1	1	3	3	7	1	2	1	1	8	1	3	1	1	42
OG0001788	1	1	0	1	8	7	2	1	2	5	1	3	1	5	1	1	1	1	42
OG0001789	1	3	1	1	1	8	4	1	1	5	1	1	1	1	1	3	0	8	42
OG0001790	1	1	1	1	10	1	1	1	2	5	1	1	2	4	5	2	2	1	42
OG0001791	0	1	2	2	1	3	1	1	1	4	2	1	1	5	2	2	7	6	42
OG0001792	0	1	1	1	2	1	6	4	6	3	1	1	1	1	3	1	8	1	42
OG0001793	0	0	1	1	1	1	1	1	2	2	1	3	3	9	6	2	6	2	42
OG0001794	0	0	1	1	1	6	6	2	4	5	1	3	1	2	3	2	3	1	42
OG0001795	0	0	0	1	1	1	7	1	1	2	2	3	1	9	6	2	3	2	42
OG0001796	0	0	0	0	3	2	2	2	2	0	5	7	8	3	3	5	0	0	42
OG0001797	0	0	0	0	0	16	2	3	3	0	1	10	0	2	5	0	0	0	42
OG0001798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	42
OG0001799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	42
OG0001800	1	1	0	0	6	1	1	1	5	2	1	6	1	1	11	1	1	1	41
OG0001801	1	3	1	1	1	1	1	1	3	1	1	3	1	4	7	1	3	7	41
OG0001802	1	1	0	1	5	2	3	4	4	2	1	6	1	2	2	4	1	1	41
OG0001803	1	3	1	2	1	4	1	3	1	4	2	4	3	2	1	1	3	4	41
OG0001804	1	2	1	1	1	4	5	6	1	1	1	6	2	1	1	1	1	5	41
OG0001805	2	1	2	1	2	5	2	1	4	3	2	2	2	1	3	2	1	5	41
OG0001806	1	5	1	1	2	2	3	2	2	2	2	2	8	1	2	2	0	3	41
OG0001807	1	1	1	1	1	2	1	1	3	1	1	3	1	2	6	1	8	6	41
OG0001808	1	1	1	1	2	3	3	3	5	2	1	8	5	1	1	1	1	1	41
OG0001809	1	1	1	1	1	4	4	4	2	3	1	4	1	3	6	1	2	1	41
OG0001810	1	2	1	1	3	1	1	1	6	3	2	5	2	4	1	1	5	1	41
OG0001811	2	5	0	1	3	2	2	2	2	7	2	2	2	1	2	2	2	2	41
OG0001812	1	1	1	1	2	2	3	6	2	2	1	2	3	1	6	4	2	1	41
OG0001813	1	2	1	1	2	7	1	2	3	2	1	5	3	5	1	2	1	1	41
OG0001814	1	2	1	1	5	2	1	2	2	4	1	3	3	8	1	1	0	3	41
OG0001815	2	0	1	2	3	10	2	5	2	1	1	2	2	3	1	1	0	3	41
OG0001816	1	1	1	1	1	1	7	4	1	1	1	3	1	7	1	2	2	5	41
OG0001817	1	3	1	1	1	1	2	1	1	7	1	1	4	1	3	1	1	10	41
OG0001818	1	1	3	1	8	1	1	1	2	3	1	6	1	1	6	2	0	2	41
OG0001819	1	1	1	1	1	1	2	3	2	2	2	1	1	4	2	3	8	5	41
OG0001820	2	2	1	1	1	4	2	3	2	2	1	1	4	3	1	1	8	2	41
OG0001821	2	2	2	2	2	2	2	2	2	5	2	2	2	2	2	1	5	2	41
OG0001822	2	1	2	1	1	7	3	3	1	1	1	1	1	1	1	2	10	2	41
OG0001823	2	3	1	1	5	4	4	5	2	1	1	1	1	1	1	1	0	7	41
OG0001824	1	2	0	1	9	1	1	2	1	1	1	2	3	3	3	1	0	9	41
OG0001825	1	4	1	1	1	9	2	1	1	4	1	2	2	6	3	1	0	1	41
OG0001826	1	1	1	1	1	1	6	4	2	1	1	6	2	5	2	1	2	3	41
OG0001827	4	5	2	1	3	2	2	2	2	1	2	2	1	5	3	1	1	2	41
OG0001828	1	3	1	1	2	4	1	4	2	1	3	5	1	2	4	4	1	1	41
OG0001829	2	2	2	1	5	2	2	2	2	1	2	3	2	4	2	4	2	1	41
OG0001830	2	1	1	1	3	2	1	5	5	0	1	1	2	9	3	2	1	1	41
OG0001831	1	3	1	1	6	2	1	3	1	1	1	1	3	1	5	3	6	1	41
OG0001832	1	1	0	1	3	2	2	6	8	1	1	4	6	2	2	1	0	0	41
OG0001833	1	1	0	1	1	4	1	4	6	1	2	1	2	9	3	2	1	1	41
OG0001834	1	2	1	1	3	2	4	4	4	1	1	3	1	4	1	1	3	4	41
OG0001835	2	4	2	1	1	1	6	1	2	1	2	2	2	3	6	1	2	2	41
OG0001836	1	2	1	1	2	2	0	1	0	3	3	3	2	15	3	1	0	1	41
OG0001837	1	2	1	1	10	6	1	1	1	2	3	1	1	1	1	1	1	6	41
OG0001838	1	2	1	1	2	1	1	1	4	5	2	7	1	4	3	2	1	2	41
OG0001839	1	1	1	1	6	4	1	2	2	5	1	3	1	5	4	1	1	1	41
OG0001840	1	1	1	1	4	1	0	2	0	4	3	4	3	4	3	3	2	4	41
OG0001841	1	1	1	1	3	1	1	5	4	2	1	4	1	9	1	2	2	1	41
OG0001842	2	1	1	1	6	5	5	1	2	3	1	3	2	4	1	1	0	2	41
OG0001843	1	2	2	1	7	1	3	5	3	2	1	1	1	7	1	2	0	1	41
OG0001844	1	3	1	1	2	4	5	5	1	1	2	0	1	2	7	0	1	4	41
OG0001845	1	1	1	1	2	1	3	5	5	1	1	1	1	8	5	1	1	2	41
OG0001846	3	2	1	1	3	4	3	4	2	2	1	4	2	1	6	1	0	1	41
OG0001847	1	1	1	1	3	3	0	1	3	1	1	4	1	5	8	1	2	4	41
OG0001848	1	2	3	2	4	6	1	3	1	1	1	2	3	2	1	1	3	4	41
OG0001849	1	1	1	1	3	1	5	1	1	4	1	2	2	7	2	1	6	1	41
OG0001850	1	1	1	1	1	5	8	5	6	1	1	4	1	1	1	1	1	1	41
OG0001851	1	2	1	1	3	12	2	2	2	2	1	2	2	2	1	1	3	1	41
OG0001852	1	3	1	1	3	1	4	4	1	1	1	5	1	4	1	2	3	4	41
OG0001853	1	1	2	1	5	2	2	3	2	6	3	3	3	2	2	2	0	1	41
OG0001854	2	3	1	1	3	1	1	1	5	1	3	1	3	7	5	1	0	2	41
OG0001855	1	4	1	1	4	3	6	2	1	3	1	3	1	2	1	5	0	2	41
OG0001856	1	2	1	1	2	5	1	5	2	2	1	2	1	5	6	1	2	1	41
OG0001857	1	1	1	1	3	2	4	4	2	2	1	1	1	2	2	1	3	9	41
OG0001858	1	3	2	1	1	9	1	7	2	2	2	1	1	1	3	3	0	1	41
OG0001859	1	1	1	1	4	7	0	4	4	1	1	1	3	3	3	3	2	1	41
OG0001860	3	2	3	0	2	1	4	2	1	3	1	2	2	3	7	3	1	1	41
OG0001861	1	2	1	1	2	2	2	2	3	2	1	6	1	8	1	1	0	5	41
OG0001862	1	1	1	1	1	5	1	1	1	1	1	4	2	5	9	2	1	3	41
OG0001863	1	1	2	3	4	2	2	2	2	2	3	2	3	2	2	2	0	6	41
OG0001864	3	2	1	1	1	3	4	1	1	7	1	2	3	1	6	2	1	1	41
OG0001865	1	1	0	1	1	6	1	2	3	3	1	3	1	4	1	4	4	4	41
OG0001866	3	2	1	1	6	3	6	1	2	3	2	4	1	1	1	1	0	3	41
OG0001867	1	1	2	1	1	1	1	9	4	2	1	6	1	1	1	1	0	7	41
OG0001868	1	1	1	1	4	3	2	1	3	2	2	1	1	4	2	1	9	2	41
OG0001869	3	2	1	1	5	3	4	6	1	2	1	3	2	1	1	2	2	1	41
OG0001870	1	1	1	1	6	5	5	5	1	2	1	2	2	1	2	1	2	2	41
OG0001871	1	3	1	2	4	1	2	4	1	1	1	1	2	7	4	2	1	3	41
OG0001872	2	2	1	1	1	1	1	4	12	4	3	1	1	1	2	1	0	3	41
OG0001873	1	1	1	1	1	1	1	3	8	3	1	1	3	5	6	1	1	2	41
OG0001874	2	2	2	4	3	1	1	1	1	3	1	2	1	2	1	3	8	3	41
OG0001875	1	2	4	1	1	1	3	2	1	3	1	3	4	3	1	1	7	2	41
OG0001876	1	1	1	1	1	1	1	10	1	4	3	1	1	6	7	1	0	0	41
OG0001877	1	4	2	1	1	2	3	6	3	0	1	2	2	6	1	1	1	4	41
OG0001878	2	2	0	2	1	6	1	1	3	6	1	1	2	5	2	4	1	1	41
OG0001879	1	2	1	1	1	3	6	4	3	6	1	3	1	1	1	1	1	4	41
OG0001880	1	2	2	1	3	4	1	8	3	2	1	2	4	1	1	1	2	2	41
OG0001881	2	2	2	1	1	2	1	10	5	1	1	6	1	2	1	1	1	1	41
OG0001882	2	2	1	1	3	2	1	1	1	1	2	1	6	5	1	1	7	3	41
OG0001883	1	1	1	1	2	1	0	6	4	1	1	5	2	1	3	1	6	4	41
OG0001884	1	1	2	1	3	3	5	5	1	1	1	5	4	3	1	1	1	2	41
OG0001885	1	2	1	1	2	1	5	7	3	3	1	4	1	4	2	2	0	1	41
OG0001886	1	4	1	1	1	1	1	6	4	2	1	4	1	1	3	2	3	4	41
OG0001887	1	3	2	1	3	4	2	3	3	2	1	2	1	7	2	1	1	2	41
OG0001888	3	1	1	1	3	6	1	7	2	1	1	5	1	2	1	1	2	2	41
OG0001889	1	1	1	1	5	3	2	2	3	2	1	6	1	1	1	1	2	7	41
OG0001890	1	2	1	1	2	8	4	2	1	3	2	4	1	3	1	1	3	1	41
OG0001891	1	1	1	1	2	2	2	4	6	1	3	6	2	5	1	3	0	0	41
OG0001892	1	1	1	1	6	1	1	7	2	4	2	1	1	8	1	1	1	1	41
OG0001893	1	1	1	1	3	1	6	2	1	3	2	1	2	1	3	3	0	9	41
OG0001894	1	1	1	1	1	2	4	6	4	1	1	4	1	1	4	4	3	1	41
OG0001895	1	2	1	1	2	5	1	1	4	2	1	1	7	2	2	3	2	3	41
OG0001896	1	2	1	1	1	1	1	1	1	1	1	1	6	11	5	2	3	1	41
OG0001897	1	2	1	1	4	3	1	4	2	3	1	1	4	5	1	1	1	5	41
OG0001898	1	1	1	1	2	1	1	1	3	1	3	3	1	9	6	1	4	1	41
OG0001899	2	1	1	1	3	4	1	5	3	1	1	1	1	9	1	2	3	1	41
OG0001900	1	2	1	2	4	2	0	3	2	2	2	2	2	6	2	2	3	3	41
OG0001901	2	1	1	1	5	1	3	5	3	1	1	3	4	1	1	2	2	4	41
OG0001902	2	4	2	0	1	1	1	3	2	0	1	5	5	6	2	1	3	2	41
OG0001903	2	1	2	1	2	1	5	2	2	3	2	4	7	1	3	1	1	1	41
OG0001904	1	1	1	1	1	1	1	8	4	1	1	7	1	5	2	1	0	4	41
OG0001905	1	3	1	1	1	3	3	6	1	2	1	4	2	1	4	6	0	1	41
OG0001906	1	1	1	1	4	2	7	2	4	4	1	2	1	1	1	3	0	5	41
OG0001907	1	3	1	1	6	1	1	3	1	3	1	4	1	6	3	1	2	2	41
OG0001908	2	1	1	1	3	2	3	3	2	2	5	2	4	5	2	2	0	1	41
OG0001909	1	1	1	1	4	2	4	1	4	5	1	1	4	1	2	1	2	5	41
OG0001910	1	2	1	1	5	1	1	3	4	3	1	2	1	4	1	1	6	3	41
OG0001911	1	2	2	1	2	1	1	5	2	4	1	1	1	3	6	2	1	5	41
OG0001912	1	1	1	1	3	3	1	14	1	1	1	1	1	1	3	3	1	3	41
OG0001913	1	2	1	1	1	2	1	6	2	5	1	2	3	1	2	1	1	8	41
OG0001914	2	1	1	1	3	3	4	1	1	3	1	3	3	6	1	1	5	1	41
OG0001915	2	1	3	1	1	4	1	10	5	1	1	1	1	3	2	1	1	2	41
OG0001916	2	3	1	1	2	1	2	3	2	1	2	2	7	4	1	1	1	5	41
OG0001917	2	1	1	1	1	1	1	1	5	4	1	1	4	1	2	4	3	7	41
OG0001918	2	1	1	1	7	1	4	3	1	3	1	1	1	1	2	2	5	4	41
OG0001919	1	1	1	1	1	1	6	1	1	3	1	3	1	9	3	2	1	4	41
OG0001920	1	1	1	0	2	3	4	5	2	3	3	3	5	1	1	4	1	1	41
OG0001921	1	1	1	1	1	5	1	4	4	2	1	1	3	7	2	1	4	1	41
OG0001922	1	3	1	1	1	7	1	1	1	2	1	3	1	11	2	1	1	2	41
OG0001923	1	1	1	1	1	2	1	4	2	1	1	2	1	6	4	1	0	11	41
OG0001924	1	1	1	1	1	2	2	4	2	3	1	2	1	1	2	7	2	7	41
OG0001925	2	2	1	1	1	1	2	1	1	3	4	2	2	2	1	2	5	8	41
OG0001926	1	1	1	1	5	1	6	1	3	5	1	1	3	3	1	1	0	6	41
OG0001927	1	2	1	1	2	5	1	1	4	1	1	8	1	4	4	2	1	1	41
OG0001928	0	3	0	0	2	6	6	1	1	4	1	1	1	2	4	4	0	5	41
OG0001929	0	1	2	1	1	2	2	5	4	1	1	3	3	4	2	3	4	2	41
OG0001930	0	4	0	1	7	1	4	0	1	0	1	3	9	1	4	3	1	1	41
OG0001931	0	1	0	1	5	1	2	7	1	1	1	1	1	4	1	3	0	11	41
OG0001932	0	0	1	1	2	4	4	1	1	2	1	2	8	1	4	1	5	3	41
OG0001933	0	0	0	1	1	3	1	5	2	5	1	3	2	13	1	2	0	1	41
OG0001934	0	0	0	1	7	1	6	4	2	3	1	8	1	1	1	1	1	3	41
OG0001935	0	0	0	1	1	3	1	4	1	1	2	2	1	1	8	4	0	11	41
OG0001936	0	0	0	1	7	1	2	5	1	5	1	2	3	1	7	1	0	4	41
OG0001937	0	0	0	1	3	8	1	5	1	1	2	5	7	1	1	5	0	0	41
OG0001938	0	0	0	0	2	5	4	2	1	0	4	2	11	1	2	0	0	7	41
OG0001939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	41
OG0001940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	41
OG0001941	1	1	1	1	4	1	5	1	6	1	1	4	1	5	2	1	3	1	40
OG0001942	1	1	0	1	1	4	5	3	3	7	1	4	2	3	1	1	1	1	40
OG0001943	1	3	1	1	1	1	1	3	1	4	5	1	3	2	1	4	2	5	40
OG0001944	1	2	1	1	5	3	1	2	1	1	1	3	2	6	2	1	6	1	40
OG0001945	5	4	2	1	2	1	1	1	2	3	1	2	1	1	3	2	6	2	40
OG0001946	1	1	1	1	2	1	1	1	1	1	1	3	1	5	1	5	6	7	40
OG0001947	1	2	1	1	1	9	1	5	1	3	1	1	2	4	3	2	1	1	40
OG0001948	1	1	1	1	5	6	4	2	4	2	1	4	1	2	1	1	2	1	40
OG0001949	1	0	1	1	2	1	2	4	3	1	1	1	2	4	2	1	4	9	40
OG0001950	1	1	1	1	1	1	2	1	2	2	1	3	3	13	1	1	1	4	40
OG0001951	1	2	1	1	5	1	1	2	2	3	1	4	2	3	3	4	1	3	40
OG0001952	1	1	1	1	4	4	4	1	1	1	1	4	1	5	2	2	3	3	40
OG0001953	1	1	1	1	4	1	3	6	4	1	1	2	3	7	1	1	1	1	40
OG0001954	1	2	3	1	1	1	3	3	1	2	1	2	2	6	2	1	3	5	40
OG0001955	1	1	1	1	5	6	3	4	2	2	1	0	2	1	1	1	2	6	40
OG0001956	2	6	1	1	1	1	3	6	1	1	1	1	2	1	2	2	4	4	40
OG0001957	1	1	1	1	1	1	3	2	2	6	1	4	4	2	3	4	1	2	40
OG0001958	1	1	1	1	1	1	1	4	1	2	1	1	1	7	1	8	6	1	40
OG0001959	1	1	1	1	1	1	1	3	1	6	1	3	2	5	1	1	4	6	40
OG0001960	1	4	1	1	1	4	1	1	1	6	1	1	1	5	1	4	5	1	40
OG0001961	4	1	1	1	2	1	1	1	11	1	1	3	1	1	1	2	6	1	40
OG0001962	1	1	1	1	2	2	1	2	1	2	2	3	2	7	1	2	4	5	40
OG0001963	1	1	1	1	5	2	4	4	2	1	1	1	2	6	2	2	2	2	40
OG0001964	1	1	1	1	6	2	3	2	2	1	3	2	2	4	4	2	0	3	40
OG0001965	1	1	3	0	3	3	1	1	1	1	1	1	1	13	1	2	3	3	40
OG0001966	1	3	1	1	3	1	4	1	1	1	1	1	2	5	1	1	10	2	40
OG0001967	1	1	1	1	4	4	1	5	1	2	2	1	2	4	1	2	3	4	40
OG0001968	1	1	1	1	2	1	1	2	5	2	1	3	3	6	5	1	3	1	40
OG0001969	1	1	2	1	2	1	1	8	1	1	1	1	2	6	3	2	1	5	40
OG0001970	1	3	1	1	2	8	2	1	1	2	1	2	4	1	1	2	1	6	40
OG0001971	1	1	0	1	8	1	5	3	1	1	1	1	1	3	8	2	0	2	40
OG0001972	1	2	1	0	1	1	2	1	0	1	2	1	2	6	6	3	9	1	40
OG0001973	1	1	1	1	1	3	2	1	0	2	1	1	0	19	4	1	0	1	40
OG0001974	3	1	1	1	2	3	1	3	2	1	1	7	7	1	1	1	2	2	40
OG0001975	1	1	1	1	1	2	3	1	2	3	1	5	2	5	4	4	2	1	40
OG0001976	1	1	0	2	3	4	3	5	1	1	2	4	1	6	1	1	2	2	40
OG0001977	1	1	0	1	3	1	6	1	6	3	1	4	3	2	3	1	2	1	40
OG0001978	1	2	1	1	6	0	1	6	2	2	2	4	1	5	1	1	3	1	40
OG0001979	1	3	1	1	3	1	3	7	1	2	1	1	2	1	5	2	4	1	40
OG0001980	1	2	1	1	5	2	3	1	1	2	1	2	3	4	4	1	5	1	40
OG0001981	1	1	1	1	1	9	1	4	3	3	2	2	2	2	3	1	1	2	40
OG0001982	1	3	1	1	1	2	2	1	4	2	2	11	1	1	3	2	1	1	40
OG0001983	1	1	2	1	4	3	4	3	1	1	1	1	1	9	1	3	1	2	40
OG0001984	1	3	1	1	2	6	2	4	1	4	1	3	3	1	2	3	1	1	40
OG0001985	2	2	1	2	8	1	5	1	1	1	1	2	1	1	1	1	3	6	40
OG0001986	1	1	1	1	4	4	4	5	2	3	1	2	1	1	1	5	1	2	40
OG0001987	1	1	1	1	14	1	3	4	1	1	1	2	3	1	1	1	1	2	40
OG0001988	1	1	1	1	1	4	7	3	2	1	1	1	4	1	1	3	3	4	40
OG0001989	1	1	1	0	4	6	1	4	1	1	1	1	1	6	6	1	3	1	40
OG0001990	1	1	1	1	1	1	4	2	4	1	2	1	1	1	2	2	2	12	40
OG0001991	1	1	1	1	1	3	3	2	3	1	2	1	1	7	3	2	3	4	40
OG0001992	7	12	1	1	1	1	1	1	1	3	1	1	1	1	1	1	4	1	40
OG0001993	3	1	1	1	10	1	3	2	2	2	1	4	1	1	1	1	4	1	40
OG0001994	2	2	0	1	1	2	4	3	1	1	1	7	5	1	1	2	0	6	40
OG0001995	1	1	1	1	1	4	2	4	2	5	1	1	3	3	1	1	2	6	40
OG0001996	2	2	1	2	2	2	3	2	2	1	2	2	2	2	2	2	4	5	40
OG0001997	1	1	1	1	5	1	1	5	1	1	1	0	1	7	3	1	5	4	40
OG0001998	2	4	2	1	2	1	1	1	6	1	1	1	4	1	2	1	8	1	40
OG0001999	2	1	1	1	1	2	3	1	1	1	1	1	3	15	1	1	3	1	40
OG0002000	2	4	1	2	1	1	1	1	1	1	1	6	1	1	4	2	2	8	40
OG0002001	2	2	1	5	2	2	3	3	3	2	1	3	2	1	1	2	3	2	40
OG0002002	1	1	1	1	3	4	4	5	3	3	1	1	2	4	3	1	1	1	40
OG0002003	1	1	1	1	1	1	4	4	2	2	1	1	4	3	4	1	4	4	40
OG0002004	2	3	1	2	1	2	2	2	2	1	2	2	2	5	1	2	1	7	40
OG0002005	1	2	0	1	1	1	1	1	7	4	1	5	2	5	1	4	0	3	40
OG0002006	2	1	1	1	1	4	2	2	6	2	1	2	7	1	1	1	1	4	40
OG0002007	1	2	1	1	1	2	6	2	2	2	2	2	2	2	1	1	5	5	40
OG0002008	2	1	2	2	3	3	3	3	1	3	1	3	1	1	4	1	0	6	40
OG0002009	1	2	1	1	3	4	1	3	3	1	1	2	1	7	5	1	1	2	40
OG0002010	1	3	1	2	2	4	5	1	3	1	1	2	1	4	7	1	0	1	40
OG0002011	1	1	1	1	1	3	1	2	1	1	1	2	1	5	1	4	9	4	40
OG0002012	1	2	1	1	3	3	1	2	2	3	2	2	2	8	2	2	1	2	40
OG0002013	1	1	1	1	3	6	3	3	1	2	1	1	3	1	7	1	2	2	40
