Orthogroup	schistosoma_spindale	fasciola_gigantica
OG0006365	SSPN1_21420.1	FGIG_05854
OG0006366	SSPN1_50920.1, SSPN1_50930.1	FGIG_05942
OG0006367	SSPN1_67120.1	FGIG_06038
OG0006368	SSPN1_60540.1	FGIG_06056
OG0006369	SSPN1_82260.1	FGIG_06074
OG0006370	SSPN1_68510.3, SSPN1_68510.1, SSPN1_68510.2	FGIG_06179
OG0006371	SSPN1_77830.1	FGIG_06220
OG0006372	SSPN1_39860.1, SSPN1_39860.2	FGIG_06257
OG0006373	SSPN1_75670.1, SSPN1_75670.2	FGIG_06266
OG0006374	SSPN1_49160.1	FGIG_06368
OG0006375	SSPN1_9290.1	FGIG_06379
OG0006376	SSPN1_84020.1	FGIG_12584, FGIG_06425
OG0006377	SSPN1_62710.1	FGIG_06440
OG0006378	SSPN1_52000.1	FGIG_06445, FGIG_06444
OG0006379	SSPN1_82890.1	FGIG_06453
OG0006380	SSPN1_85680.1, SSPN1_85680.2	FGIG_06551
OG0006381	SSPN1_72390.1	FGIG_06561
OG0006382	SSPN1_82050.1	FGIG_06574
OG0006383	SSPN1_78410.1	FGIG_06621
OG0006384	SSPN1_64670.1	FGIG_06626
OG0006385	SSPN1_10540.1, SSPN1_10540.2, SSPN1_10540.3	FGIG_06657
OG0006386	SSPN1_54670.1, SSPN1_54670.3, SSPN1_54670.2	FGIG_06699
OG0006387	SSPN1_75430.1	FGIG_06734, FGIG_12424
OG0006388	SSPN1_64590.1	FGIG_06755
OG0006389	SSPN1_81540.1	FGIG_06771
OG0006390	SSPN1_58960.1, SSPN1_58960.2	FGIG_06827
OG0006391	SSPN1_58970.1	FGIG_07033, FGIG_06828
OG0006392	SSPN1_92710.1	FGIG_10067, FGIG_06830
OG0006393	SSPN1_66790.1	FGIG_06928
OG0006394	SSPN1_46540.1, SSPN1_46540.2	FGIG_06942
OG0006395	SSPN1_18640.1, SSPN1_18640.3, SSPN1_18640.2	FGIG_06992
OG0006396	SSPN1_10370.1	FGIG_06995
OG0006397	SSPN1_75910.1	FGIG_07001
OG0006398	SSPN1_5890.1	FGIG_07086
OG0006399	SSPN1_17400.1	FGIG_07120
OG0006400	SSPN1_72470.1	FGIG_07283
OG0006401	SSPN1_45590.1	FGIG_07310
OG0006402	SSPN1_24830.1	FGIG_07313
OG0006403	SSPN1_820.1	FGIG_07437
OG0006404	SSPN1_37260.1	FGIG_07473
OG0006405	SSPN1_48560.1	FGIG_07477
OG0006406	SSPN1_50840.1, SSPN1_50840.2	FGIG_07578
OG0006407	SSPN1_12320.1	FGIG_07582
OG0006408	SSPN1_73240.1	FGIG_07627
OG0006409	SSPN1_50120.1, SSPN1_50120.2, SSPN1_50120.3	FGIG_07688
OG0006410	SSPN1_1210.1, SSPN1_1210.2	FGIG_07709
OG0006411	SSPN1_1870.1	FGIG_07733
OG0006412	SSPN1_10440.1, SSPN1_10450.1	FGIG_07743, FGIG_07742
OG0006413	SSPN1_87580.1	FGIG_07840
OG0006414	SSPN1_83000.1	FGIG_07937
OG0006415	SSPN1_23490.1	FGIG_08006
OG0006416	SSPN1_63760.1	FGIG_08033
OG0006417	SSPN1_48450.1	FGIG_08055
OG0006418	SSPN1_8750.2, SSPN1_8750.1	FGIG_08067
OG0006419	SSPN1_26970.1	FGIG_08105
OG0006420	SSPN1_65920.1	FGIG_08164
OG0006421	SSPN1_5500.2, SSPN1_5500.1	FGIG_08200
OG0006422	SSPN1_85850.1, SSPN1_85850.2, SSPN1_85860.1	FGIG_08202
OG0006423	SSPN1_79620.1	FGIG_08206, FGIG_10667
OG0006424	SSPN1_48540.1	FGIG_08208
OG0006425	SSPN1_75730.1	FGIG_08311
OG0006426	SSPN1_13050.1, SSPN1_13050.2	FGIG_08358
OG0006427	SSPN1_37900.2, SSPN1_37900.1, SSPN1_37900.3	FGIG_08359
OG0006428	SSPN1_680.1	FGIG_08397
OG0006429	SSPN1_19590.1	FGIG_08439
OG0006431	SSPN1_87760.1	FGIG_08615
OG0006432	SSPN1_76110.1, SSPN1_76110.2, SSPN1_76110.3, SSPN1_76110.4	FGIG_08656
OG0006433	SSPN1_41460.1	FGIG_08752
OG0006434	SSPN1_89640.1	FGIG_08760
OG0006435	SSPN1_78460.7, SSPN1_78460.4, SSPN1_78460.5, SSPN1_78460.6, SSPN1_78460.1, SSPN1_78460.2, SSPN1_78460.3	FGIG_08771
OG0006436	SSPN1_66680.1	FGIG_08796
OG0006437	SSPN1_88080.1	FGIG_08799
OG0006438	SSPN1_73830.1	FGIG_08851
OG0006439	SSPN1_17970.1	FGIG_08865
OG0006440	SSPN1_49080.1	FGIG_08876
OG0006441	SSPN1_92220.1	FGIG_08947
OG0006442	SSPN1_35970.1	FGIG_08983
OG0006443	SSPN1_12550.1	FGIG_09051
OG0006444	SSPN1_86990.1	FGIG_09053
OG0006445	SSPN1_67380.1	FGIG_09103
OG0006446	SSPN1_50350.1	FGIG_09224
OG0006447	SSPN1_84540.1	FGIG_09286
OG0006448	SSPN1_4800.1	FGIG_09313
OG0006449	SSPN1_39100.1	FGIG_09359
OG0006450	SSPN1_2610.1	FGIG_09392
OG0006451	SSPN1_68440.1, SSPN1_68440.2, SSPN1_68440.3	FGIG_09470
OG0006452	SSPN1_54530.1, SSPN1_54530.2, SSPN1_54530.3	FGIG_09553
OG0006453	SSPN1_66720.1	FGIG_09566
OG0006454	SSPN1_20760.1	FGIG_09585
OG0006455	SSPN1_48910.1	FGIG_09741
OG0006456	SSPN1_1600.1	FGIG_09749
OG0006457	SSPN1_52690.1	FGIG_09819
OG0006458	SSPN1_58250.1, SSPN1_58250.2	FGIG_09840
OG0006459	SSPN1_53990.1, SSPN1_53990.2	FGIG_09859
OG0006460	SSPN1_59250.1	FGIG_09902
OG0006461	SSPN1_82780.1	FGIG_09992
OG0006463	SSPN1_61950.1, SSPN1_61950.2	FGIG_10092
OG0006464	SSPN1_21320.1	FGIG_10128
OG0006465	SSPN1_74520.1	FGIG_11121, FGIG_10158
OG0006466	SSPN1_84870.1	FGIG_10266
OG0006467	SSPN1_19970.1, SSPN1_19970.2	FGIG_10308
OG0006468	SSPN1_41340.1	FGIG_10393
OG0006469	SSPN1_15780.1	FGIG_10433
OG0006470	SSPN1_56580.1	FGIG_10447
OG0006471	SSPN1_80660.1	FGIG_10483
OG0006472	SSPN1_80610.1, SSPN1_80620.1, SSPN1_80630.1	FGIG_10666
OG0006473	SSPN1_62150.1	FGIG_10705
OG0006474	SSPN1_58660.1	FGIG_10869
OG0006475	SSPN1_18030.1	FGIG_10891
OG0006476	SSPN1_3080.1, SSPN1_3080.2	FGIG_11046
OG0006477	SSPN1_26550.1	FGIG_11156, FGIG_11891
OG0006478	SSPN1_7530.1	FGIG_11160
OG0006479	SSPN1_41830.1	FGIG_11625, FGIG_11182
OG0006480	SSPN1_21150.1	FGIG_11325
OG0006481	SSPN1_57750.1, SSPN1_57750.2, SSPN1_57750.3	FGIG_11497, FGIG_11646
OG0006482	SSPN1_12490.1	FGIG_11570, FGIG_14000
OG0006483	SSPN1_63870.1	FGIG_11611
OG0006484	SSPN1_67590.1	FGIG_11727
OG0006485	SSPN1_4250.1	FGIG_11740
OG0006486	SSPN1_21140.1	FGIG_11752
OG0006487	SSPN1_70620.1	FGIG_11778, FGIG_11777
OG0006488	SSPN1_14450.1	FGIG_11860
OG0006489	SSPN1_19360.1	FGIG_11976
OG0006491	SSPN1_82180.1	FGIG_12211
OG0006492	SSPN1_30400.1, SSPN1_30410.1	FGIG_12231
OG0006493	SSPN1_22390.1	FGIG_12248
OG0006494	SSPN1_61390.1	FGIG_12351
OG0006495	SSPN1_80440.1, SSPN1_80440.2	FGIG_12377
OG0006496	SSPN1_43650.1	FGIG_12617
OG0006543	SSPN1_80050.1	FGIG_00006, FGIG_11678
OG0006544	SSPN1_92090.1	FGIG_00078
OG0006545	SSPN1_69000.1	FGIG_00183
OG0006546	SSPN1_85840.1	FGIG_00243
OG0006547	SSPN1_46440.1	FGIG_00317
OG0006548	SSPN1_89500.1	FGIG_04759, FGIG_00371, FGIG_04671
OG0006549	SSPN1_66380.1	FGIG_00449
OG0006550	SSPN1_53950.1	FGIG_12407, FGIG_00553
OG0006551	SSPN1_71960.1	FGIG_00601
OG0006552	SSPN1_15630.1, SSPN1_15630.2	FGIG_00623
OG0006553	SSPN1_74440.1	FGIG_00662
OG0006554	SSPN1_42410.1, SSPN1_42410.2	FGIG_00767
OG0006555	SSPN1_88950.1, SSPN1_88950.2	FGIG_00808
OG0006556	SSPN1_52130.1	FGIG_00982
OG0006557	SSPN1_63270.1	FGIG_00988
OG0006558	SSPN1_68300.1	FGIG_01077
OG0006559	SSPN1_5070.1	FGIG_01134
OG0006561	SSPN1_57810.1	FGIG_01187
OG0006562	SSPN1_18060.1	FGIG_01192
OG0006563	SSPN1_84130.1	FGIG_01200
OG0006564	SSPN1_31950.1	FGIG_01264
OG0006565	SSPN1_14120.1	FGIG_08143, FGIG_01311
OG0006566	SSPN1_28130.1	FGIG_01314
OG0006567	SSPN1_29150.1	FGIG_01360
OG0006568	SSPN1_10180.1	FGIG_01394
OG0006569	SSPN1_28110.1	FGIG_01437
OG0006570	SSPN1_53650.1	FGIG_01459, FGIG_01458
OG0006571	SSPN1_62320.1	FGIG_01508
OG0006572	SSPN1_44880.1, SSPN1_44870.1	FGIG_01547
OG0006573	SSPN1_1900.1	FGIG_01594
OG0006574	SSPN1_58240.1	FGIG_01597
OG0006575	SSPN1_55790.1	FGIG_01608
OG0006576	SSPN1_55900.1	FGIG_01614
OG0006577	SSPN1_35160.1	FGIG_01753
OG0006578	SSPN1_46310.1	FGIG_01891
OG0006579	SSPN1_41210.1	FGIG_02083
OG0006580	SSPN1_73810.1, SSPN1_73810.2	FGIG_02087
OG0006581	SSPN1_25610.1	FGIG_02181
OG0006582	SSPN1_29550.1	FGIG_02231
OG0006583	SSPN1_83780.1	FGIG_02247
OG0006584	SSPN1_2430.2, SSPN1_2430.1, SSPN1_2430.3	FGIG_02271
OG0006585	SSPN1_10880.1	FGIG_02288
OG0006586	SSPN1_33540.1	FGIG_02291
OG0006588	SSPN1_18370.1	FGIG_02309
OG0006589	SSPN1_9480.1	FGIG_02349, FGIG_08384
OG0006590	SSPN1_9460.1	FGIG_02351
OG0006591	SSPN1_69490.1	FGIG_02456
OG0006592	SSPN1_81400.1	FGIG_02535
OG0006593	SSPN1_67990.1	FGIG_02570
OG0006594	SSPN1_50110.1, SSPN1_50110.2	FGIG_02673
OG0006595	SSPN1_51720.1, SSPN1_51720.2	FGIG_02674
OG0006596	SSPN1_75830.1	FGIG_02752
OG0006597	SSPN1_74760.1	FGIG_02773
OG0006598	SSPN1_90370.1	FGIG_02915
OG0006599	SSPN1_22590.1	FGIG_07064, FGIG_03010
OG0006600	SSPN1_76150.1	FGIG_03034
OG0006601	SSPN1_50060.1	FGIG_03122, FGIG_06369
OG0006602	SSPN1_24180.1	FGIG_03176
OG0006603	SSPN1_89240.1, SSPN1_89240.2	FGIG_03226
OG0006604	SSPN1_53850.1	FGIG_03234
OG0006605	SSPN1_11490.1	FGIG_03253
OG0006606	SSPN1_70180.1	FGIG_03382
OG0006607	SSPN1_25250.1	FGIG_03435
OG0006608	SSPN1_10120.1	FGIG_03438
OG0006609	SSPN1_83060.1	FGIG_03439
OG0006610	SSPN1_78260.1	FGIG_03465
OG0006611	SSPN1_89510.1	FGIG_03478
OG0006613	SSPN1_54230.1	FGIG_03620
OG0006614	SSPN1_59090.1	FGIG_03680
OG0006615	SSPN1_36800.1	FGIG_03718
OG0006616	SSPN1_68380.1	FGIG_03739
OG0006617	SSPN1_67070.1	FGIG_03802
OG0006618	SSPN1_33880.1	FGIG_03887
OG0006619	SSPN1_23190.1	FGIG_03900
OG0006620	SSPN1_2080.1	FGIG_03903
OG0006621	SSPN1_88800.1	FGIG_03986
OG0006622	SSPN1_14340.1	FGIG_03995
OG0006623	SSPN1_58510.1	FGIG_04048
OG0006624	SSPN1_36270.1	FGIG_04050
OG0006625	SSPN1_62450.1	FGIG_04051
OG0006627	SSPN1_54540.1	FGIG_04165
OG0006628	SSPN1_88860.2, SSPN1_88860.3, SSPN1_88860.1	FGIG_04260
OG0006629	SSPN1_72780.1	FGIG_04332
OG0006630	SSPN1_78640.1	FGIG_04399, FGIG_04400
OG0006631	SSPN1_49620.1	FGIG_04415
OG0006632	SSPN1_31810.1	FGIG_04535
OG0006634	SSPN1_39680.1	FGIG_04588
OG0006635	SSPN1_7040.1	FGIG_04593
OG0006636	SSPN1_23850.1, SSPN1_23850.2	FGIG_04678
OG0006637	SSPN1_41870.2, SSPN1_41870.1	FGIG_04744
OG0006638	SSPN1_7000.1	FGIG_04775
OG0006639	SSPN1_77100.1, SSPN1_77100.2	FGIG_04793
OG0006640	SSPN1_8880.1	FGIG_04800
OG0006641	SSPN1_73110.1	FGIG_04835
OG0006642	SSPN1_60070.1	FGIG_04871
OG0006643	SSPN1_56230.1	FGIG_04972
OG0006644	SSPN1_23610.1	FGIG_05056
OG0006645	SSPN1_63190.1	FGIG_05059
OG0006646	SSPN1_49890.1	FGIG_05066
OG0006647	SSPN1_58540.1	FGIG_05201
OG0006648	SSPN1_58580.1	FGIG_05316
OG0006649	SSPN1_69580.1	FGIG_05329
OG0006650	SSPN1_45860.1	FGIG_05364
OG0006651	SSPN1_17170.1	FGIG_05383
OG0006652	SSPN1_23010.1	FGIG_05401
OG0006653	SSPN1_60190.1	FGIG_05476
OG0006654	SSPN1_58550.1	FGIG_05485
OG0006655	SSPN1_36660.1	FGIG_05516
OG0006656	SSPN1_36650.1	FGIG_05517
OG0006657	SSPN1_24290.1	FGIG_05522
OG0006658	SSPN1_74470.1	FGIG_05543
OG0006659	SSPN1_35860.1	FGIG_05563
OG0006660	SSPN1_82130.1	FGIG_05584
OG0006661	SSPN1_69750.1, SSPN1_69750.2	FGIG_05588
OG0006662	SSPN1_14670.1	FGIG_05607
OG0006663	SSPN1_40660.1, SSPN1_40660.2	FGIG_05679
OG0006664	SSPN1_49320.1	FGIG_05683
OG0006665	SSPN1_34410.1	FGIG_11353, FGIG_05686
OG0006666	SSPN1_1290.1	FGIG_05750
OG0006667	SSPN1_6900.1	FGIG_05807
OG0006668	SSPN1_23600.1	FGIG_05813
OG0006669	SSPN1_16400.1	FGIG_05844, FGIG_05843
OG0006670	SSPN1_68290.1	FGIG_05867
OG0006671	SSPN1_76010.1	FGIG_05896
OG0006672	SSPN1_10730.1	FGIG_05931, FGIG_05930
OG0006673	SSPN1_12940.1	FGIG_05954
OG0006674	SSPN1_77050.1, SSPN1_77050.2	FGIG_06216
OG0006675	SSPN1_21720.1	FGIG_06262
OG0006676	SSPN1_71520.1, SSPN1_71520.2	FGIG_06337
OG0006677	SSPN1_22120.1	FGIG_06343
OG0006678	SSPN1_45400.1	FGIG_06370
OG0006680	SSPN1_16570.1	FGIG_06497
OG0006681	SSPN1_63330.1	FGIG_06517
OG0006682	SSPN1_81080.1	FGIG_06595
OG0006683	SSPN1_9390.1	FGIG_06625
OG0006684	SSPN1_11060.1	FGIG_06654
OG0006685	SSPN1_37160.1	FGIG_06704
OG0006686	SSPN1_51590.1, SSPN1_51590.2	FGIG_06837
OG0006687	SSPN1_85590.1	FGIG_06850, FGIG_06849
OG0006689	SSPN1_62620.1	FGIG_06952
OG0006690	SSPN1_63320.1	FGIG_07017
OG0006691	SSPN1_73850.1	FGIG_07029
OG0006692	SSPN1_4310.1	FGIG_07041
OG0006693	SSPN1_22600.1	FGIG_07063
OG0006694	SSPN1_75130.1	FGIG_07096
OG0006695	SSPN1_60510.1	FGIG_07100
OG0006696	SSPN1_83620.1	FGIG_07128
OG0006697	SSPN1_29600.1	FGIG_07137
OG0006698	SSPN1_40540.1, SSPN1_40540.2	FGIG_07148
OG0006699	SSPN1_68400.1	FGIG_07152
OG0006700	SSPN1_31300.1	FGIG_07159
OG0006701	SSPN1_47860.1	FGIG_07173
OG0006702	SSPN1_87660.1	FGIG_07212, FGIG_07213
OG0006703	SSPN1_7600.1	FGIG_07292
OG0006704	SSPN1_35620.1, SSPN1_35620.2	FGIG_07364
OG0006705	SSPN1_54880.1	FGIG_07464
OG0006706	SSPN1_39650.1	FGIG_07610
OG0006707	SSPN1_29410.1	FGIG_07689
OG0006709	SSPN1_12670.1	FGIG_07701
OG0006710	SSPN1_79730.1	FGIG_07738
OG0006711	SSPN1_59760.1	FGIG_07756
OG0006712	SSPN1_81230.1, SSPN1_81230.2	FGIG_07781
OG0006714	SSPN1_21980.1, SSPN1_22000.1	FGIG_07877
OG0006715	SSPN1_42440.1	FGIG_08001
OG0006716	SSPN1_44160.1	FGIG_08050
OG0006717	SSPN1_87750.1	FGIG_08080, FGIG_09984
OG0006718	SSPN1_21820.1	FGIG_08186
OG0006719	SSPN1_44680.1	FGIG_08275
OG0006720	SSPN1_25740.1	FGIG_08314
OG0006721	SSPN1_17330.1, SSPN1_17330.2	FGIG_11198, FGIG_08330
OG0006722	SSPN1_27490.1	FGIG_08426
OG0006723	SSPN1_44150.1	FGIG_08448
OG0006724	SSPN1_3180.1	FGIG_08455
OG0006725	SSPN1_61820.1	FGIG_08500
OG0006726	SSPN1_61340.1	FGIG_08531
OG0006727	SSPN1_77210.1	FGIG_08581
OG0006728	SSPN1_91400.1	FGIG_08639
OG0006729	SSPN1_91930.1	FGIG_08688
OG0006730	SSPN1_39180.1	FGIG_08713
OG0006731	SSPN1_84270.1	FGIG_08716
OG0006732	SSPN1_60240.1	FGIG_08900
OG0006733	SSPN1_20340.1	FGIG_08923
OG0006734	SSPN1_88450.1, SSPN1_88450.2	FGIG_08965
OG0006735	SSPN1_60790.1	FGIG_09072
OG0006736	SSPN1_70610.1	FGIG_09092
OG0006737	SSPN1_2290.1	FGIG_09115
OG0006738	SSPN1_43860.1	FGIG_09161
OG0006739	SSPN1_9210.1	FGIG_09277
OG0006740	SSPN1_79220.1	FGIG_09334
OG0006741	SSPN1_18170.1	FGIG_09417, FGIG_10452
OG0006742	SSPN1_19480.1	FGIG_09469
OG0006743	SSPN1_48490.1	FGIG_09485
OG0006744	SSPN1_84380.1	FGIG_09490
OG0006745	SSPN1_81280.1	FGIG_09498
OG0006746	SSPN1_76420.1	FGIG_09508
OG0006747	SSPN1_77970.1	FGIG_09537
OG0006748	SSPN1_19540.1	FGIG_09540
OG0006749	SSPN1_33680.1	FGIG_09547
OG0006750	SSPN1_88370.1	FGIG_09616
OG0006751	SSPN1_54960.1	FGIG_09769
OG0006752	SSPN1_17890.1, SSPN1_17890.2	FGIG_09792
OG0006753	SSPN1_66220.1	FGIG_09849
OG0006754	SSPN1_47600.1	FGIG_09871
OG0006755	SSPN1_59000.1	FGIG_10121
OG0006756	SSPN1_83230.1, SSPN1_83230.2	FGIG_10172
OG0006757	SSPN1_7370.1	FGIG_10197, FGIG_10196
OG0006758	SSPN1_65450.1	FGIG_10242, FGIG_10243
OG0006759	SSPN1_19940.1	FGIG_10282
OG0006760	SSPN1_65880.1, SSPN1_65880.2	FGIG_10291
OG0006761	SSPN1_44200.1	FGIG_10418
OG0006762	SSPN1_90190.1	FGIG_10555, FGIG_12148
OG0006763	SSPN1_11340.1	FGIG_10582
OG0006764	SSPN1_71190.1	FGIG_10640
OG0006765	SSPN1_83610.1	FGIG_10696
OG0006766	SSPN1_82830.1	FGIG_10766
OG0006767	SSPN1_83210.1	FGIG_11013
OG0006768	SSPN1_7700.1	FGIG_11022
OG0006769	SSPN1_71480.1	FGIG_11064
OG0006770	SSPN1_42710.1, SSPN1_42710.2	FGIG_11080
OG0006771	SSPN1_8130.1	FGIG_11083
OG0006772	SSPN1_60440.1, SSPN1_60450.1	FGIG_11085
OG0006773	SSPN1_74490.1, SSPN1_74500.1	FGIG_11161
OG0006774	SSPN1_12180.1	FGIG_11264
OG0006775	SSPN1_64820.1	FGIG_11340
OG0006776	SSPN1_59870.1	FGIG_11344
OG0006777	SSPN1_13370.1	FGIG_11381
OG0006778	SSPN1_9980.1	FGIG_11484
OG0006779	SSPN1_48180.1	FGIG_11576
OG0006780	SSPN1_80150.1	FGIG_11725
OG0006781	SSPN1_30610.1, SSPN1_30610.2	FGIG_11859
OG0006782	SSPN1_66250.1	FGIG_11873
OG0006783	SSPN1_13650.1	FGIG_11882
OG0006784	SSPN1_3880.1, SSPN1_3880.2	FGIG_11919
OG0006785	SSPN1_76430.2, SSPN1_76430.1	FGIG_12052
OG0006786	SSPN1_9930.1	FGIG_12157
OG0006787	SSPN1_37570.1	FGIG_12191
OG0006788	SSPN1_59420.1	FGIG_12350, FGIG_12296
OG0006789	SSPN1_17860.1	FGIG_12538
OG0006790	SSPN1_89170.1	FGIG_12564
OG0006851	SSPN1_58070.1	FGIG_00025
OG0006852	SSPN1_92080.1	FGIG_00077, FGIG_00076
OG0006853	SSPN1_15100.1	FGIG_00106
OG0006854	SSPN1_47290.1, SSPN1_47290.2	FGIG_00109
OG0006855	SSPN1_90750.1	FGIG_10206, FGIG_00143
OG0006856	SSPN1_43470.1	FGIG_00178
OG0006857	SSPN1_85810.1	FGIG_00241
OG0006858	SSPN1_19050.1, SSPN1_19050.2	FGIG_00250
OG0006859	SSPN1_1330.1	FGIG_00254
OG0006860	SSPN1_14850.1, SSPN1_14870.1	FGIG_00268
OG0006861	SSPN1_51330.1, SSPN1_51330.2, SSPN1_51330.3	FGIG_00271
OG0006862	SSPN1_27960.1	FGIG_00288
OG0006863	SSPN1_48380.1	FGIG_00293
OG0006864	SSPN1_46420.1, SSPN1_46420.2	FGIG_00315
OG0006865	SSPN1_23980.1	FGIG_00365
OG0006866	SSPN1_37990.1	FGIG_00397
OG0006867	SSPN1_83970.1	FGIG_00426
OG0006868	SSPN1_19810.2	FGIG_00462
OG0006869	SSPN1_37700.1	FGIG_00748
OG0006870	SSPN1_28560.1	FGIG_00790
OG0006871	SSPN1_84080.1	FGIG_00860
OG0006872	SSPN1_46370.1	FGIG_00902
OG0006873	SSPN1_6780.1	FGIG_00945
OG0006874	SSPN1_13490.1	FGIG_00950
OG0006875	SSPN1_59180.1	FGIG_00968
OG0006876	SSPN1_37550.1	FGIG_00978
OG0006877	SSPN1_46600.1	FGIG_00983
OG0006878	SSPN1_79250.1	FGIG_01048
OG0006879	SSPN1_56490.1	FGIG_01065
OG0006880	SSPN1_78180.1	FGIG_01142
OG0006881	SSPN1_86240.1	FGIG_01196
OG0006882	SSPN1_84930.1	FGIG_01337
OG0006883	SSPN1_25450.1	FGIG_01434
OG0006884	SSPN1_69080.1	FGIG_01443
OG0006885	SSPN1_27250.1	FGIG_01487
OG0006886	SSPN1_38410.1	FGIG_01515, FGIG_01514
OG0006887	SSPN1_24670.1	FGIG_01769
OG0006888	SSPN1_33150.1, SSPN1_33150.2	FGIG_01784
OG0006889	SSPN1_85580.1	FGIG_01845, FGIG_06848
OG0006890	SSPN1_87930.1	FGIG_01918, FGIG_02659
OG0006891	SSPN1_48260.1	FGIG_01983
OG0006892	SSPN1_60730.1	FGIG_02038
OG0006893	SSPN1_27360.1	FGIG_02130
OG0006894	SSPN1_91680.1	FGIG_02304
OG0006895	SSPN1_37280.1, SSPN1_37280.2	FGIG_02329
OG0006896	SSPN1_29890.1	FGIG_02363
OG0006897	SSPN1_31410.1	FGIG_02375
OG0006898	SSPN1_47630.1	FGIG_02381
OG0006899	SSPN1_29990.1	FGIG_02389
OG0006900	SSPN1_90820.1	FGIG_02399
OG0006901	SSPN1_60780.1	FGIG_09450, FGIG_02464
OG0006902	SSPN1_580.1, SSPN1_580.2	FGIG_06352, FGIG_02502
OG0006903	SSPN1_15900.1	FGIG_02561
OG0006904	SSPN1_51500.1	FGIG_02586
OG0006905	SSPN1_92680.1	FGIG_02589
OG0006906	SSPN1_54320.1	FGIG_02653
OG0006907	SSPN1_53190.1	FGIG_02677
OG0006908	SSPN1_43710.1, SSPN1_43710.2	FGIG_02746
OG0006910	SSPN1_55560.1	FGIG_02878
OG0006911	SSPN1_51180.1	FGIG_02986
OG0006912	SSPN1_18410.1	FGIG_02994
OG0006913	SSPN1_11740.1	FGIG_03078
OG0006914	SSPN1_49940.1	FGIG_03101
OG0006915	SSPN1_38710.1	FGIG_12567, FGIG_03162
OG0006916	SSPN1_89370.1	FGIG_03170
OG0006917	SSPN1_3270.1	FGIG_03448
OG0006918	SSPN1_38630.1	FGIG_03467
OG0006919	SSPN1_33470.1	FGIG_05831, FGIG_03476, FGIG_03477, FGIG_08361
OG0006920	SSPN1_25640.1	FGIG_03516
OG0006921	SSPN1_62890.1	FGIG_03529
OG0006922	SSPN1_17340.1	FGIG_03560
OG0006923	SSPN1_90880.1	FGIG_03578
OG0006924	SSPN1_76470.1	FGIG_03687
OG0006925	SSPN1_48710.1	FGIG_03771
OG0006926	SSPN1_50270.1	FGIG_03776
OG0006927	SSPN1_51230.1	FGIG_03794
OG0006928	SSPN1_14750.1	FGIG_03821
OG0006929	SSPN1_79480.1	FGIG_03845
OG0006930	SSPN1_4600.1	FGIG_03849
OG0006931	SSPN1_20210.1	FGIG_03865
OG0006932	SSPN1_16140.1	FGIG_03914
OG0006933	SSPN1_50870.1	FGIG_04071
OG0006934	SSPN1_41040.1	FGIG_04088
OG0006935	SSPN1_68360.1	FGIG_04116
OG0006936	SSPN1_34080.1	FGIG_04170
OG0006937	SSPN1_53030.1	FGIG_09355, FGIG_04200
OG0006938	SSPN1_85930.1	FGIG_04247
OG0006939	SSPN1_40810.1	FGIG_04363
OG0006940	SSPN1_16080.1	FGIG_04372
OG0006941	SSPN1_11730.1	FGIG_04494, FGIG_12463
OG0006942	SSPN1_13440.1	FGIG_04657, FGIG_09724
OG0006943	SSPN1_80290.1, SSPN1_80290.2	FGIG_04741
OG0006944	SSPN1_69280.1	FGIG_04796
OG0006945	SSPN1_24600.1	FGIG_04812
OG0006946	SSPN1_16870.1	FGIG_04907
OG0006947	SSPN1_79930.1, SSPN1_79930.2	FGIG_04912
OG0006948	SSPN1_36390.1	FGIG_04948
OG0006949	SSPN1_70110.1	FGIG_04976
OG0006950	SSPN1_72650.1	FGIG_05000
OG0006951	SSPN1_10160.1, SSPN1_10160.2	FGIG_05107
OG0006952	SSPN1_26570.1	FGIG_05293
OG0006953	SSPN1_57100.1	FGIG_05317
OG0006955	SSPN1_30050.1	FGIG_05451
OG0006956	SSPN1_64090.1	FGIG_05496, FGIG_10647
OG0006957	SSPN1_68590.1	FGIG_05530
OG0006958	SSPN1_66410.2, SSPN1_66410.1	FGIG_05655
OG0006959	SSPN1_83760.1	FGIG_05673
OG0006960	SSPN1_36020.1	FGIG_05676
OG0006961	SSPN1_86150.1	FGIG_05766
OG0006962	SSPN1_52220.1	FGIG_05769
OG0006963	SSPN1_47320.1	FGIG_05850
OG0006964	SSPN1_61960.1	FGIG_05898
OG0006965	SSPN1_35430.1	FGIG_05952
OG0006966	SSPN1_62640.1	FGIG_06005
OG0006967	SSPN1_85560.1	FGIG_06021
OG0006968	SSPN1_33120.1	FGIG_06110
OG0006969	SSPN1_68530.1	FGIG_06130
OG0006970	SSPN1_68540.1, SSPN1_68540.2	FGIG_06131
OG0006971	SSPN1_77350.1	FGIG_06156, FGIG_08496
OG0006972	SSPN1_63130.1	FGIG_06182
OG0006973	SSPN1_3900.1	FGIG_06202
OG0006974	SSPN1_77900.1	FGIG_12161, FGIG_06222
OG0006975	SSPN1_21710.1	FGIG_06263
OG0006976	SSPN1_66240.1	FGIG_10649, FGIG_06280
OG0006977	SSPN1_38280.1	FGIG_06284
OG0006978	SSPN1_22460.1	FGIG_06288
OG0006979	SSPN1_58310.1	FGIG_06294
OG0006980	SSPN1_76090.1	FGIG_06321, FGIG_07888
OG0006981	SSPN1_62810.1, SSPN1_62810.2	FGIG_06478
